tweet_id,tweet_text,traffic data
7.74E+17,"Incident cleared in #CrotonFalls on I-684 NB near Hardscrabble Rd, stop and go traffic back to NY Rt-22, delay of 11 mins #traffic",1
7.74E+17,"Accident cleared in #Franklin on I-287 NB north of X10 and X12, stop and go traffic back to X5, delay of 15 mins #traffic",1
7.74E+17,"Accident cleared in #Flushing:OnTheWhitestoneExpwy on I-678 NB at Linden Pl, stop and go traffic back to Northern Blvd, delay of 1 min",1
7.74E+17,"Accident, right lane blocked in #Manhattan on The FDR Dr SB at 63rd St, stop and go traffic back to The RFK-Triboro Br, delay of 5 mins",1
7.74E+17,"Incident cleared in #Bklyn:OnTheBqe on I-278 EB at Tillary St, stop and go traffic back to The Gowanus Canal, delay of 5 mins #traffic",1
7.74E+17,"Accident, right lane blocked in #Franklin on I-287 NB north of X10 and X12, stop and go traffic back to X5, delay of 15 mins #traffic",1
7.74E+17,Accident reported in #AreaOfTheLowerEastRiverCrossingsNyc on The Manhattan Brg EB between Manhattan Side and Bklyn Side #traffic,1
7.74E+17,"Disabled vehicle, shoulder blocked in #Bayonne:OnTheNewarkBayHudsonCountyNjtpExt on I-78 EB at X14A, stop and go ... https://t.co/cLJ9IKJQWV",1
7.74E+17,M.T.A. N.Y.C. Subways:  S (Franklin Ave.) Shuttle service suspended between Franklin Ave. and Prospect Park #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Accident cleared in #Cranford on The Garden State Pkwy SB north of X136 and X136, stop and go traffic back to X141, delay of 11 mins",1
7.74E+17,M.T.A.   Metro North Railroad:  Danbury Branch irregular train service. delays at Danbury #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Accident cleared in #Nassau on The L.I.E. EB between X40 and X41, stop and go traffic back to x39, delay of 10 mins #traffic",1
7.74E+17,"Accident, two lanes blocked in #CrotonFalls on I-684 SB near Hardscrabble Rd, stopped traffic back to I-84, delay of 44 mins #traffic",1
7.74E+17,Road cleared in #Queens on The L.I.E. EB at x29 #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident, left lane blocked in #Nassau on The L.I.E. EB between X40 and X41, stop and go traffic back to X40, delay of 2 mins #traffic",1
7.74E+17,"Vehicles slowing to look at accident in #Cranford on The Garden State Pkwy NB at X137, stop and go traffic back to X135, delay of 6 mins",1
7.74E+17,"Left lane blocked in #CrotonFalls on I-684 NB near Hardscrabble Rd, stopped traffic back to NY Rt-116, delay of 16 mins #traffic",1
7.74E+17,"Accident, two lanes blocked in #Cranford on The Garden State Pkwy SB north of X136 and X136, stop and go traffic back to X141 #traffic",1
7.74E+17,"Accident, two lanes blocked in #CrotonFalls on I-684 SB near Hardscrabble Rd #traffic https://t.co/cLJ9IKJQWV",1
7.74E+17,Closed due to accident in #CrotonFalls on I-684 SB between Hardscrabble Rd and NY Rt-35 #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Closed due to accident in #AreaOfHudsonRiverCrossingsGwbUpperNj on The G.W.B. Upper Level NB between Mid-Span NJ ... https://t.co/cLJ9IKJQWV,1
7.74E+17,Closed in #Bridgewater on I-287 SB at X13 #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Two lanes blocked in #Bronx on Hutchinson River Pkwy NB at Orchard Beach, stopped traffic back to Pelham Pkwy, delay of 17 mins #traffic",1
7.74E+17,Incident cleared in #Bayside on I-295 SB at Cross Island Pkwy #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Reopened in #AreaOfStatenIslandCrossingsBayonneBr on Dr. Martin Luther King Jr. Expwy SB between The Span and Forest Ave #traffic,1
7.74E+17,Reopened in #Richmond on Dr. Martin Luther King Jr. Expwy NB between Forest Ave and The Span #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Incident cleared in #AreaOfStatenIslandXingsBayonneBridgeNj on Rt 440 SB between Bayonne Brg and Mid-Span #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident investigation work, caution in #Millstone on I-195 EB approaching Exit 16, stop and go traffic back to Exit 11, delay of 11 mins",1
7.74E+17,"Overturned vehicle in #Millstone on I-195 EB approaching Exit 16, stop and go traffic back to Exit 11, delay of 11 mins #traffic",1
7.74E+17,Disabled vehicle in #Bayside on I-295 SB at Cross Island Pkwy #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Accident in #CrotonFalls on I-684 SB before Hardscrabble Rd #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident, two lanes blocked in #HudsonRiverCrossingsGwb on The G.W.B. Upper Level NB between The Tolls and Palisades Pkwy #traffic",1
7.74E+17,"Accident in #Flushing:OnTheWhitestoneExpwy on I-678 NB at Linden Pl, stop and go traffic back to Northern Blvd, delay of 1 min #traffic",1
7.74E+17,Accident in #Bridgewater on I-287 SB at X13 #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Bridge closed in #AreaOfStatenIslandXingsBayonneBridgeNj on Rt 440 SB between Bayonne Brg and Mid-Span #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,Closed in #Richmond on Dr. Martin Luther King Jr. Expwy NB between Forest Ave and The Span #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Bridge closed in #AreaOfStatenIslandXingsBayonneBridgeNj on Rt 440 NB between Mid-Span and Bayonne Brg #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Bridge closed in #Bayonne on Rt 440 NB between Kennedy Blvd and Bayonne Brg #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Closed in #AreaOfStatenIslandCrossingsBayonneBr on Dr. Martin Luther King Jr. Expwy SB between The Span and Forest Ave #traffic,1
7.74E+17,"Vehicles slowing to look at accident in #Millstone on I-195 WB at Exit 16, stop and go traffic back to Exit 21, delay of 10 mins #traffic",1
7.74E+17,"Overturned vehicle in #Millstone on I-195 EB approaching Exit 16, stopped traffic back to Exit 11, delay of 51 mins #traffic",1
7.74E+17,"Accident, right lane blocked in #HudsonRiverCrossingsGwb on The G.W.B. Upper Level NB between The Tolls and Palisades Pkwy #traffic",1
7.74E+17,"Accident, right lane blocked in #HudsonRiverCrossingsGwb on The G.W.B. Upper Level NB north of The Tolls #traffic https://t.co/cLJ9IKJQWV",1
7.74E+17,"Incident cleared in #Queens on The Jackie Robinson Pkwy EB at Union Tpk, stop and go traffic back to Forest Park Dr, delay of 1 min #traffic",1
7.74E+17,"Accident cleared in #HudsonRiverCrossingsGwbLowerUnderTheApartments on The G.W.B. Lower Level NB approaching 9A, ... https://t.co/cLJ9IKJQWV",1
7.74E+17,Accident cleared in #Queens:OnTheWhitestoneExpwy on I-678 NB between The Whitestone Brg Span and The Whitestone Brg Bronx Side At The Tolls,1
7.74E+17,Overturned vehicle in #Millstone on I-195 EB approaching Exit 16 #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident, two lanes blocked in #HudsonRiverCrossingsGwbLowerUnderTheApartments on The G.W.B. Lower Level NB appro... https://t.co/cLJ9IKJQWV",1
7.74E+17,Incident cleared in #Bklyn:OnTheB.q.e. on I-278 EB at Atlantic Ave #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Exit ramp closed in #Westchester on Hutchinson River Pkwy SB at E 3rd St #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,Special parking restrictions in force in New York City #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident, left lane blocked in #HudsonRiverCrossingsGwbLowerUnderTheApartments on The G.W.B. Lower Level NB appro... https://t.co/cLJ9IKJQWV",0
7.74E+17,M.T.A. N.Y.C. Subways:  A Train irregular subway service at 59th St.-Columbus Cir #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Disabled vehicle, left lane blocked in #Bklyn:OnTheB.q.e. on I-278 EB at Atlantic Ave #traffic https://t.co/cLJ9IKJQWV",1
7.74E+17,"Accident, left lane blocked in #AreaOfHudsonRiverCrossingsGwbUpperNy on The G.W.B. Upper Level NB approaching The... https://t.co/cLJ9IKJQWV",1
7.74E+17,"Disabled bus in #Bklyn:OnTheBqe on I-278 EB at Tillary St, stop and go traffic back to The Gowanus Canal, delay of 5 mins #traffic",1
7.74E+17,"Accident cleared in #Elizabeth on NJ Tnpke Truck Lns NB approaching X13, stop and go traffic back to X12, delay of 8 mins #traffic",1
7.74E+17,"Accident reported in #Lebanon on I-78 EB at X20, stop and go traffic back to X18, delay of 6 mins #traffic https://t.co/cLJ9IKJQWV",1
7.74E+17,"Accident in #Clark on The Garden State Pkwy SB south of X135 and Colonia Rest Area, stop and go traffic back to X136, delay of 6 mins",1
7.74E+17,"Vehicles slowing to look at accident in #Elizabeth on NJ Tnpke Car Lanes NB approaching X13, stop and go traffic back to Over Rt-9 At X11",1
7.74E+17,Exit ramp closed in #TheBronx:OnTheMajorDeeganExpwy on I-87 SB at Brook Ave #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Disabled bus in #Queens on The Jackie Robinson Pkwy EB at Union Tpk, stop and go traffic back to Forest Park Dr, delay of 1 min #traffic",1
7.74E+17,M.T.A. N.Y.C. Subways:  A Train SB delays of uncertain duration at Jay St.-Metrotech #traffic https://t.co/cLJ9IKsg5n,0
7.74E+17,"Accident cleared in #TheBronx:OnTheCrossBronxExpwy on I-95 NB at Webster Ave, stop and go traffic back to The Alexander Hamilton Brg",1
7.74E+17,"Accident, two lanes blocked in #Clark on The Garden State Pkwy SB south of X135 and Colonia Rest Area, stop and go traffic back to X136",1
7.74E+17,"Accident, shoulder blocked in #Neptune on The Garden State Pkwy SB north of X100 and X100, stop and go traffic back to X102, delay of 5 mins",1
7.74E+17,Accident reported in #Queens:OnTheWhitestoneExpwy on I-678 NB between The Whitestone Brg Span and The Whitestone Brg Bronx Side At The Tolls,1
7.74E+17,Closed due to parade in #NewYork on Battery Pl WB between W St and W Thames St #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Road conditions improved in #NewYork on Broadway SB between Cortland St and Battery Pl #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Road conditions improved in #NewYork on Battery Pl WB between Broadway and W Thames St #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Vehicles slowing to look at accident in #Elizabeth on NJ Tnpke Car Lanes NB approaching X13, stop and go traffic ... https://t.co/cLJ9IKJQWV",1
7.74E+17,M.T.A. N.Y.C. Subways:  N Train irregular subway service at Queensboro Plz #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Accident, right lane blocked in #Elizabeth on NJ Tnpke Truck Lns NB approaching X13, stop and go traffic back to X12, delay of 8 mins",1
7.74E+17,Closed due to parade in #NewYork on Battery Pl WB between Broadway and W Thames St #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,Closed due to parade in #NewYork on Broadway SB between Cortland St and Battery Pl #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident, two lanes blocked in #Elizabeth on NJ Tnpke Truck Lns NB approaching X13, stopped traffic back to X12, delay of 40 mins #traffic",1
7.74E+17,M.T.A. N.Y.C. Subways:  F Train NB delays of uncertain duration at 2nd Ave. #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Incident cleared in #Bklyn:OnTheBqe on I-278 WB at Wythe Ave, stop and go traffic back to Williamsburg Br, delay of 2 mins #traffic",1
7.74E+17,Incident cleared in #AreaOfHudsonRiverXings:LincolnTunnelNy on The Lincoln  Tunl EB between The Tube and The Tube #traffic,1
7.74E+17,"Disabled vehicle, right lane blocked in #AreaOfHudsonRiverXings:LincolnTunnelNy on The Lincoln  Tunl EB between The Tube and The Tube",1
7.74E+17,"Accident, three lanes blocked in #Elizabeth on NJ Tnpke Truck Lns NB approaching X13, stopped traffic back to X12, delay of 40 mins #traffic",1
7.74E+17,"Disabled truck in #Bklyn:OnTheBqe on I-278 WB at Wythe Ave, stop and go traffic back to Williamsburg Br, delay of 2 mins #traffic",1
7.74E+17,Incident cleared in #Bklyn on The Hugh Carey Battery Tunl WB between The Tolls and Trinity Pl #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident, two lanes blocked in #Elizabeth on NJ Tnpke Truck Lns NB approaching X13, stop and go traffic back to X12, delay of 8 mins",1
7.74E+17,"Disabled vehicle, left lane blocked in #Brooklyn on I-278 WB at The Manhattan Br, stop and go traffic back to Williamsburg Br #traffic",1
7.74E+17,M.T.A. N.Y.C. Subways:  2 Train normal services resumed at Allerton Ave #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Incident cleared in #Bklyn:OnTheB.q.e. on I-278 WB approaching Atlantic Ave, stop and go traffic back to The Manhattan Br, delay of 3 mins",1
7.74E+17,M.T.A. N.Y.C. Subways:  2 Train delays of uncertain duration at Allerton Ave #traffic https://t.co/cLJ9IKJQWV,0
7.74E+17,"Accident, two lanes blocked in #Queens:OnTheB.q.e. on I-278 WB at The L.I.E., stopped traffic back to Northern Blvd, delay of 25 mins",1
7.74E+17,"Overturned vehicle, right lane blocked in #Goshen on Hwy 17 WB at Fletcher St., stop and go traffic back to US-6, delay of 34 mins #traffic",1
7.74E+17,Bridge &amp; tunnel information in 1A. Hudson River Crossings - call tips to 212-377-7757 #traffic https://t.co/cLJ9IKsg5n,0
7.74E+17,Incident cleared in #AreaOfHudsonRiverCrossingsGwbUpperNj on The G.W.B. Upper Level NB between Mid-Span NJ Side a... https://t.co/cLJ9IKJQWV,1
7.74E+17,"Disabled vehicle, right lane blocked in #Bklyn on The Hugh Carey Battery Tunl WB between The Tolls and Trinity Pl... https://t.co/cLJ9IKJQWV",1
7.74E+17,"Accident, center lane blocked in #TheBronx:OnTheCrossBronxExpwy on I-95 NB at Webster Ave, stopped traffic back t... https://t.co/cLJ9IKJQWV",1
7.74E+17,Disabled truck in #AreaOfHudsonRiverCrossingsGwbUpperNj on The G.W.B. Upper Level NB between Mid-Span NJ Side and... https://t.co/cLJ9IKJQWV,1
7.74E+17,"Overturned vehicle in #Goshen on Hwy 17 WB at Fletcher St., stop and go traffic back to US-6, delay of 34 mins #traffic",1
7.74E+17,"Incident cleared in #Nyc on The FDR Dr NB at 42nd St, stop and go traffic back to 34th St, delay of 1 min #traffic https://t.co/cLJ9IKJQWV",1
7.74E+17,"Accident in #Goshen on Hwy 17 WB at Fletcher St., stop and go traffic back to US-6, delay of 34 mins #traffic https://t.co/cLJ9IKJQWV",1
7.74E+17,Accident reported on The RFK-Triboro Br Manhattan Leg WB at Manhattan Side #traffic https://t.co/cLJ9IKJQWV,1
7.74E+17,"Accident, right lane blocked in #JerseyCity on Rt 1-9 Truck SB at Rt 7 #traffic https://t.co/cLJ9IKJQWV",1
7.75E+17,Road blocked due to overturned vehicle in #OakbrookTerrace on Rte 83 SB from Roosevelt Rd to Butterfield Rd #traffic #Chicago,1
7.75E+17,Rollover semi in #Barrington on Dundee Rd between Hawthorne Rd and Barrington Rd #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Closed due to road construction in #GoldCoast on Clark St Both NB/SB between Burton Pl and Division St #traffic #Chicago,1
7.75E+17,Closed due to accident in #BishopFord on I-94 Inbound between 130th St and 115th St #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Closed due to accident in #BishopFord on I-94 Inbound before 130th St #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Off-ramp blocked in #Eisenhower on Eisenhower Inbound at Homan Ave #traffic #Chicago https://t.co/GCesNZGx1X,0
7.75E+17,Police activity. in #SouthSide on E 67th St between S Woodlawn Ave and S Stony Island Ave #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Police activity. in #NorthwestSide on Milwaukee Ave Both NB/SB between Higgins Rd and Gale St #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Police activity. in #NorthwestSide on Lawrence Ave between Milwaukee Ave and Kennedy Expwy #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Police activity. in #NorthwestSide on Lawrence Ave between N Central Ave and Kennedy Expwy #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,"Accident in #OakBrook on Rte 83 SB at 31st St, stopped traffic back to Reagan Tollway, delay of 13 mins #traffic #Chicago",1
7.75E+17,Closed in #KennedyExpressLanes on Kennedy Inbound from Montrose Ave to Ohio St #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Closed due to accident in #Westmont on Cass Ave Both NB/SB between 67th and 63rd St #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Off-ramp closed in #VeteransMemorialTollway on Veterans Memorial SB at Maple Ave #traffic #Chicago https://t.co/GCesNZGx1X,0
7.75E+17,Off-ramp closed in #Stevenson on I-55 NB at Veterans Memorial Tollway #traffic #Chicago https://t.co/GCesNZGx1X,0
7.75E+17,Closed due to accident in #Carpentersville on Rte 31 at Miller Rd #traffic #Chicago https://t.co/GCesNZGx1X,1
7.75E+17,Closed due to accident in #OrlandPark on 159th St Both EB/WB between Ravinia Ave and 108th Ave #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed in #KennedyExpressLanes on Kennedy Inbound from Montrose Ave to Ohio St #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed due to accident in #OrlandPark on 159th St Both EB/WB between 104th Ave and Wolf Rd #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed in #KennedyExpressLanes on Kennedy Inbound from Montrose Ave to Ohio St #traffic #Chicago https://t.co/GCesNZoWap,1
7.74E+17,Closed due to accident in #OrlandPark on 159th St Both EB/WB between 104th Ave and 108th Ave #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed in #OakPark on Harlem Ave Both NB/SB between Harrison St and Jackson Blvd #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,"Closed due to police activity in #Eisenhower on Eisenhower Inbound from 1st Ave to Austin Blvd, stopped traffic back to Wolf Rd #traffic",1
7.74E+17,"Closed due to police activity in #Eisenhower on Eisenhower Inbound from 1st Ave to Harlem Ave, stopped traffic back to Wolf Rd #traffic",1
7.74E+17,"Closed due to police activity in #Eisenhower on Eisenhower Inbound from 1st Ave to Harlem Ave, stopped traffic back to Mannheim Rd #traffic",1
7.74E+17,Closed due to police activity. in #NorthwestSide on Addison St Both EB/WB between Kimball Ave and N Elston Ave #traffic #Chicago,1
7.74E+17,"Closed due to police activity in #Eisenhower on Eisenhower Inbound from 1st Ave to Austin Blvd, stopped traffic back to Mannheim Rd #traffic",1
7.74E+17,"Closed in #Eisenhower on Eisenhower Inbound between 1st Ave and Harlem Ave, stopped traffic back to Mannheim Rd, delay of 40 mins #traffic",1
7.74E+17,Closed in #Eisenhower on Eisenhower Inbound between 1st Ave and Harlem Ave #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed in #KennedyExpressLanes on Kennedy Inbound between Montrose Ave and Ohio St #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed due to accident in #Lincolnshire on Aptakisic Rd WB between Rte 21 and Pkwy Dr #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed in #KennedyExpressLanes on Kennedy Outbound between Ohio St and Diversey Ave #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed in #KennedyExpressLanes on Kennedy Outbound between Ohio St and Montrose Ave #traffic #Chicago https://t.co/GCesNZoWap,1
7.74E+17,Closed in #Plano on Fox River Dr Both EB/WB at Fox Rd and Millhurst Rd #traffic #Chicago https://t.co/GCesNZGx1X,1
7.74E+17,Closed due to accident in #ValparaisoIn on State Rd 49 SB after US 6 and before CO Hwy 500 #traffic #Chicago https://t.co/GCesNZGx1X,1
